A000055,AL,4,Robert_B._Aderholt,M,R,1997,19787529402,Robert_Aderholt,88,74,70,67,70
L000263,MI,9,Sander_M._Levin,M,D,1983,223726364320243,RepSandyLevin,96,74,70,67,71
L000287,GA,5,John_R._Lewis,M,D,1987,82737208404,RepJohnLewis,84,75,74,71,74
L000397,CA,19,Zoe_Lofgren,F,D,1995,221191600719,RepZoeLofgren,89,75,73,73,73
L000480,NY,17,Nita_M._Lowey,F,D,1989,158290607551599,NitaLowey,96,73,73,69,71
L000491,OK,3,Frank_D._Lucas,M,R,1993,7872057395,RepFrankLucas,91,74,69,67,70
L000551,CA,13,Barbara_Lee,F,D,1998,92190287786,RepBarbaraLee,90,75,83,80,80
L000554,NJ,2,Frank_A._LoBiondo,M,R,1995,FrankLoBiondo,RepLoBiondo,87,73,71,69,70
L000557,CT,1,John_B._Larson,M,D,1999,6352928631,RepJohnLarson,93,73,76,71,73
L000559,RI,2,James_R._Langevin,M,D,2001,6578978441,JimLangevin,95,73,74,73,73
L000560,WA,2,Rick_Larsen,M,D,2001,135654683137079,RepRickLarsen,93,73,73,71,72
L000562,MA,8,Stephen_F._Lynch,M,D,2001,133720816696865,RepStephenLynch,90,74,72,70,72
L000563,IL,3,Daniel_William_Lipinski,M,D,2005,103286879730089,RepLipinski,88,77,76,76,77
L000564,CO,5,Doug_Lamborn,M,R,2007,45059452286,RepDLamborn,92,77,78,82,79
L000565,IA,2,David_Loebsack,M,D,2007,291731316748,DaveLoebsack,93,75,76,84,78
L000566,OH,5,Robert_E._Latta,M,R,2007,100000004848334,BobLatta,97,81,83,80,83
L000567,NJ,7,Leonard_Lance,M,R,2009,100830109970339,RepLanceNJ7,92,74,76,80,76
L000569,MO,3,Blaine_Luetkemeyer,M,R,2009,1358702716,RepBlainePress,96,75,85,80,81
L000570,NM,3,Ben_Ray_Luján,M,D,2009,112962521120,RepBenRayLujan,96,76,79,79,79
L000571,WY,0,Cynthia_M._Lummis,F,R,2009,152754318103332,CynthiaLummis,89,75,78,80,78
L000573,ID,1,Raúl_R._Labrador,M,R,2011,180970951936493,Raul_Labrador,85,73,73,72,72
L000576,MO,7,Billy_Long,M,R,2011,139631049438354,USRepLong,94,73,72,83,74
L000578,CA,1,Doug_LaMalfa,M,R,2013,none,RepLaMalfa,94,76,73,81,76
L000579,CA,47,Alan_S._Lowenthal,M,D,2013,392631677490897,RepLowenthal,95,73,73,95,78
L000580,NM,1,Michelle_Lujan Grisham,F,D,2013,191640657646128,RepLujanGrisham,90,73,77,77,75
L000581,MI,14,Brenda_Lawrence,F,D,2015,none,none,94,73,68,69,69
L000582,CA,33,Ted_Lieu,M,D,2015,none,RepTedLieu,92,73,70,72,71
L000583,GA,11,Barry_Loudermilk,M,R,2015,none,RepLoudermilk,90,73,70,69,70
L000584,UT,4,Mia_Love,F,R,2015,none,repmialove,94,73,68,67,69
M000087,NY,12,Carolyn_B._Maloney,F,D,1993,397176447066236,RepMaloney,91,76,80,73,77
M000312,MA,2,James_P._McGovern,M,D,1997,148299805224565,RepMcGovern,94,85,75,80,82
M000404,WA,7,Jim_A._McDermott,M,D,1989,246418928093,RepJimMcDermott,93,74,75,71,74
M000689,FL,7,John_L._Mica,M,R,1993,JohnMica,None,94,73,71,67,70
M001137,NY,5,Gregory_W._Meeks,M,D,1997,1557025818,GregoryMeeks,91,73,71,73,71
M001143,MN,4,Betty_Louise_McCollum,F,D,2001,153386471383393,BettyMcCollum04,94,74,71,77,73
M001144,FL,1,Jeff_Miller,M,R,2001,66367876671,None,91,77,75,73,76
M001150,MI,10,Candice_S._Miller,F,R,2003,210401648605,CandiceMiller,92,74,74,72,73
M001151,PA,18,Tim_Murphy,M,R,2003,105769762798552,RepTimMurphy,87,73,74,72,73
M001156,NC,10,Patrick_T._McHenry,M,R,2005,8045519803,PatrickMcHenry,93,74,70,72,72
M001157,TX,10,Michael_T._McCaul,M,R,2005,6355254859,McCaulPressShop,93,75,75,76,75
M001158,TX,24,Kenny_Ewell_Marchant,M,R,2005,6349487899,RepKenMarchant,88,73,71,77,72
M001159,WA,5,Cathy_McMorris Rodgers,F,R,2005,321618789771,CathyMcMorris,92,76,77,74,76
M001160,WI,4,Gwen_Moore,F,D,2005,58864029545,RepGwenMoore,91,76,75,83,77
M001163,CA,6,Doris_O._Matsui,F,D,2005,doris.matsui,DorisMatsui,96,84,79,77,83
M001165,CA,23,Kevin_McCarthy,M,R,2007,51052893175,GOPLeader,94,74,73,68,72
M001166,CA,9,Jerry_McNerney,M,D,2007,215241308510238,RepMcNerney,92,75,78,77,77
M001177,CA,4,Tom_McClintock,M,R,2009,81125319109,RepMcClintock,90,75,74,79,76
M001179,PA,10,Tom_Marino,M,R,2011,144408762280226,RepTomMarino,93,74,79,78,77
M001180,WV,1,David_B._McKinley,M,R,2011,130377260362609,RepMcKinley,93,76,88,79,82
M001181,PA,7,Patrick_Meehan,M,R,2011,136000283132824,RepMeehan,92,76,78,76,77
M001182,SC,5,Mick_Mulvaney,M,R,2011,188649667827713,RepMickMulvaney,87,73,85,80,79
M001184,KY,4,Thomas_Massie,M,R,2012,452480994776070,RepThomasMassie,81,73,72,71,72
M001185,NY,18,Sean_Patrick_Maloney,M,D,2013,551199354892891,RepSeanMaloney,85,73,78,79,76
M001187,NC,11,Mark_Meadows,M,R,2013,409882952423501,RepMarkMeadows,93,76,78,80,78
M001188,NY,6,Grace_Meng,F,D,2013,195734010571362,RepGraceMeng,90,73,80,81,77
M001189,IN,6,Luke_Messer,M,R,2013,367444640018564,RepLukeMesser,95,76,75,75,76
M001190,OK,2,Markwayne_Mullin,M,R,2013,453637624684399,RepMullin,93,76,75,74,75
M001191,FL,18,Patrick_Murphy,M,D,2013,317735028342371,RepMurphyFL,82,73,81,83,78
M001193,NJ,3,Tom_MacArthur,M,R,2015,none,RepTomMacArthur,93,73,71,68,70
M001194,MI,4,John_Moolenaar,M,R,2015,none,RepMoolenaar,94,73,68,68,69
M001195,WV,2,Alex_Mooney,M,R,2015,none,RepAlexMooney,92,73,72,68,71
M001196,MA,6,Seth_Moulton,M,D,2015,none,none,97,73,68,66,68
M001197,AZ,2,Martha_McSally,F,R,2015,none,RepMcSally,91,73,71,68,70
N000002,NY,10,Jerrold_L._Nadler,M,D,1992,78291598977,RepJerryNadler,93,73,73,71,72
N000015,MA,1,Richard_E._Neal,M,D,1989,325642654132598,RepRichardNeal,92,73,71,68,70
N000127,MN,8,Richard_M._Nolan,M,D,1975,388085277945339,USRepRickNolan,91,73,69,66,69
N000179,CA,32,Grace_F._Napolitano,F,D,1999,163108420409412,GraceNapolitano,93,73,70,74,72
N000181,CA,22,Devin_G._Nunes,M,R,2003,None,Rep_DevinNunes,91,73,73,70,72
N000182,TX,19,Randy_Neugebauer,M,R,2003,64137294987,RandyNeugebauer,92,74,75,72,74
N000184,SD,0,Kristi_L._Noem,F,R,2011,None,RepKristiNoem,90,74,77,74,75
N000185,FL,11,Richard_B._Nugent,M,R,2011,183541871674897,RepRichNugent,92,92,82,79,89
N000188,NJ,1,Donald_W._Norcross,M,D,2014,none,none,94,73,68,66,69
N000189,WA,4,Dan_Newhouse,M,R,2015,none,RepNewhouse,94,73,70,69,70
O000168,TX,22,Pete_Olson,M,R,2009,20718168936,OlsonPressShop,93,73,79,83,78
O000170,TX,16,Beto_O'Rourke,M,D,2013,460776160654909,RepBetoORourke,93,73,77,82,76
P000034,NJ,6,Frank_J._Pallone,M,D,1987,6517277731,FrankPallone,93,73,72,67,70
P000096,NJ,9,Bill_J._Pascrell,M,D,1997,303312929155,BillPascrell,93,73,75,72,73
P000197,CA,12,Nancy_Pelosi,F,D,1987,86574174383,NancyPelosi,88,73,69,65,69
P000258,MN,7,Collin_Clark_Peterson,M,D,1991,6595227967,None,81,74,70,70,71
P000373,PA,16,Joseph_R._Pitts,M,R,1997,94156528752,RepJoePitts,94,74,72,71,72
P000523,NC,4,David_E._Price,M,D,1987,None,RepDavidEPrice,97,74,71,69,71
P000588,NM,2,Stevan_E._Pearce,M,R,2003,180280568662135,RepStevePearce,92,73,73,71,72
P000591,GA,6,Tom_Price,M,R,2005,172032960420,RepTomPrice,92,76,75,71,74
P000592,TX,2,Ted_Poe,M,R,2005,106631626049851,JudgeTedPoe,89,80,87,78,84
P000593,CO,7,Ed_Perlmutter,M,D,2007,86174496459,RepPerlmutter,91,90,77,74,84
P000594,MN,3,Erik_Paulsen,M,R,2009,128558293848160,RepErikPaulsen,94,74,85,77,79
P000597,ME,1,Chellie_Pingree,F,D,2009,91529332807,ChelliePingree,93,100,80,88,94
P000598,CO,2,Jared_Polis,M,D,2009,53481427529,JaredPolis,89,98,92,89,100
P000599,FL,8,Bill_Posey,M,R,2009,100000080395369,CongBillPosey,92,74,83,85,81
P000601,MS,4,Steven_M._Palazzo,M,R,2011,186908658003781,CongPalazzo,90,74,74,76,75
P000602,KS,4,Mike_Pompeo,M,R,2011,101965369880683,RepMikePompeo,90,76,76,76,77
P000604,NJ,10,Donald_M._Payne,M,D,2012,360976767343741,RepDonaldPayne,90,77,74,77,76
P000605,PA,4,Scott_Perry,M,R,2013,376801102416184,RepScottPerry,93,76,73,75,75
P000606,NC,9,Robert_Pittenger,M,R,2013,376142742468386,RepPittenger,93,76,72,78,75
P000607,WI,2,Mark_Pocan,M,D,2013,436881033058309,RepMarkPocan,95,73,78,92,79
P000608,CA,52,Scott_H._Peters,M,D,2013,449337038470352,RepScottPeters,84,73,87,86,82
P000609,AL,6,Gary_Palmer,M,R,2015,none,USRepGaryPalmer,90,73,68,67,69
P000611,ME,2,Bruce_Poliquin,M,R,2015,none,RepPoliquin,93,73,68,69,69
Q000023,IL,5,Mike_Quigley,M,D,2009,158963645688,RepMikeQuigley,93,76,78,82,79
R000053,NY,13,Charles_B._Rangel,M,D,1971,7390589055,CBRangel,87,74,72,70,72
R000395,KY,5,Harold_Rogers,M,R,1981,6722039085,RepHalRogers,91,75,70,66,71
R000409,CA,48,Dana_T._Rohrabacher,M,R,1989,78476240421,None,84,73,71,68,70
R000435,FL,27,Ileana_Ros-Lehtinen,F,R,1989,286546974761109,RosLehtinen,84,77,76,69,75
R000486,CA,40,Lucille_Roybal-Allard,F,D,1993,139773069370563,RepRoybalAllard,96,73,71,70,71
R000487,CA,39,Edward_R._Royce,M,R,1993,6460640558,RepEdRoyce,93,76,73,68,73
R000515,IL,1,Bobby_L._Rush,M,D,1993,230753786936538,RepBobbyRush,73,74,72,72,72
R000570,WI,1,Paul_D._Ryan,M,R,1999,7123827676,RepPaulRyan,93,74,70,67,71
R000575,AL,3,Mike_Rogers,M,R,2003,171770326187035,RepMikeRogersAL,92,74,70,71,71
R000576,MD,2,C._A. Dutch_Ruppersberger,M,D,2003,184756771570504,Call_Me_Dutch,90,73,72,70,72
R000577,OH,13,Tim_J._Ryan,M,D,2003,121560497865,RepTimRyan,91,75,73,77,74
R000578,WA,8,David_G._Reichert,M,R,2005,91504302598,DaveReichert,86,74,77,71,75
R000580,IL,6,Peter_J._Roskam,M,R,2007,118777661469195,PeterRoskam,92,74,75,74,74
R000582,TN,1,David_P._Roe,M,R,2009,130725126985966,DrPhilRoe,93,80,79,85,82
R000583,FL,17,Thomas_J._Rooney,M,R,2009,117697790448,TomRooney,92,76,78,80,79
R000585,NY,23,Tom_W._Reed,M,R,2010,102449199835273,RepTomReed,89,76,90,75,82
R000586,OH,16,James_B._Renacci,M,R,2011,187639524595278,RepJimRenacci,94,73,76,74,74
R000587,WI,8,Reid_J._Ribble,M,R,2011,157169920997203,RepRibble,91,74,77,82,78
R000588,LA,2,Cedric_L._Richmond,M,D,2011,197737020257085,RepRichmond,79,73,76,75,74
R000589,VA,2,Edward_Scott_Rigell,M,R,2011,167851429918010,RepScottRigell,93,74,74,73,74
R000591,AL,2,Martha_Roby,F,R,2011,174519582574426,RepMarthaRoby,93,74,72,71,72
R000592,IN,4,Todd_Rokita,M,R,2011,183180288372896,ToddRokita,92,73,73,80,74
R000593,FL,15,Dennis_A._Ross,M,R,2011,469477579757018,RepDennisRoss,95,74,79,84,79
R000597,SC,7,Tom_Rice,M,R,2013,403403083083104,RepTomRice,92,73,72,72,72
R000598,PA,12,Keith_J._Rothfus,M,R,2013,133803223451004,KeithRothfus,95,73,73,76,73
R000599,CA,36,Raul_Ruiz,M,D,2013,245244468941114,CongressmanRuiz,81,73,80,79,77
R000601,TX,4,John_Ratcliffe,M,R,2015,none,RepRatcliffe,90,73,72,69,71
R000602,NY,4,Kathleen_Rice,F,D,2015,none,RepKathleenRice,85,73,70,70,70
R000603,NC,7,David_Rouzer,M,R,2015,none,RepDavidRouzer,96,73,71,70,71
R000604,OK,5,Steve_Russell,M,R,2015,none,USRepRussell,94,73,68,68,69
S000018,AZ,5,Matt_Salmon,M,R,1995,149561218527414,RepMattSalmon,89,73,71,67,70
S000030,CA,46,Loretta_B._Sanchez,F,D,1997,90966961167,LorettaSanchez,88,73,71,70,71
S000051,SC,1,Marshall_Sanford,M,R,1995,118387985037658,RepSanfordSC,84,73,69,65,68
S000185,VA,3,Robert_C._Scott,M,D,1993,123839200978190,RepBobbyScott,95,74,73,70,72
S000244,WI,5,F._James_Sensenbrenner,M,R,1979,RepSensenbrenner,JimPressOffice,91,74,72,66,71
S000248,NY,15,José_E._Serrano,M,D,1989,273446508512,RepJoseSerrano,95,74,72,69,71
S000250,TX,32,Pete_A._Sessions,M,R,1997,367963843082,PeteSessions,94,86,75,70,80
S000344,CA,30,Brad_J._Sherman,M,D,1997,63158229861,BradSherman,95,73,71,70,71
S000364,IL,15,John_M._Shimkus,M,R,1997,123916254317516,RepShimkus,91,73,70,69,70
S000480,NY,25,Louise_McIntosh_Slaughter,F,D,1987,82424647700,LouiseSlaughter,89,79,72,70,75
S000510,WA,9,Adam_Smith,M,D,1997,288586617834523,RepAdamSmith,87,73,71,70,71
S000522,NJ,4,Christopher_H._Smith,M,R,1981,371621772908416,RepChrisSmith,85,75,73,67,72
S000583,TX,21,Lamar_S._Smith,M,R,1987,107736785195,LamarSmithTX21,93,74,72,68,71
S001145,IL,9,Janice_D._Schakowsky,F,D,1999,160143957118,JanSchakowsky,94,73,76,79,75
S001148,ID,2,Michael_K._Simpson,M,R,1999,96007744606,CongMikeSimpson,89,76,72,69,73
S001150,CA,28,Adam_B._Schiff,M,D,2001,9086721830,RepAdamSchiff,97,75,74,75,74
S001154,PA,9,Bill_Shuster,M,R,2001,54386677806,RepBillShuster,90,75,71,69,72
S001156,CA,38,Linda_T._Sánchez,F,D,2003,110685735673141,RepLindaSanchez,86,73,76,75,74
S001157,GA,13,David_Scott,M,D,2003,113303673339,RepDavidScott,93,73,69,72,70
S001165,NJ,8,Albio_Sires,M,D,2006,81058818750,Rep_Albio_Sires,91,74,75,81,76
S001168,MD,3,John_P._Sarbanes,M,D,2007,None,RepSarbanes,95,76,75,74,75
S001172,NE,3,Adrian_Smith,M,R,2007,None,RepAdrianSmith,96,74,72,71,72
S001175,CA,14,Jackie_Speier,F,D,2008,99332606976,RepSpeier,85,74,82,82,79
S001176,LA,1,Steve_Joseph_Scalise,M,R,2008,50936151681,SteveScalise,94,76,75,74,75
S001179,IL,18,Aaron_Schock,M,R,2009,70882853544,AaronSchock,88,74,82,84,80
S001180,OR,5,Kurt_Schrader,M,D,2009,94978896695,RepSchrader,87,76,79,75,78
S001183,AZ,6,David_Schweikert,M,R,2011,150338151681908,RepDavid,90,74,81,77,78
S001185,AL,7,Terri_A._Sewell,F,D,2011,117758198297225,RepTerriSewell,89,76,71,75,74
S001187,OH,15,Steve_Stivers,M,R,2011,116058275133542,RepSteveStivers,91,74,84,86,81
S001188,IN,3,Marlin_A._Stutzman,M,R,2010,109067049164902,RepStutzman,91,73,74,72,73
S001189,GA,8,Austin_Scott,M,R,2011,131177916946914,AustinScottGA08,93,73,73,77,73
S001191,AZ,9,Kyrsten_Sinema,F,D,2013,233846963416149,RepSinema,78,73,75,81,75
S001192,UT,2,Chris_Stewart,M,R,2013,242042855928904,RepChrisStewart,92,76,74,76,75
S001193,CA,15,Eric_Swalwell,M,D,2013,450130878375355,RepSwalwell,93,79,72,84,78
S001195,MO,8,Jason_T._Smith,M,R,2013,544741092252764,RepJasonSmith,96,73,71,72,71
S001196,NY,21,Elise_Stefanik,F,R,2015,none,RepStefanik,91,73,68,68,69
T000193,MS,2,Bennie_G._Thompson,M,D,1993,7259193379,BennieGThompson,93,74,72,69,72
T000238,TX,13,Mac_M._Thornberry,M,R,1995,7760165627,MacTXPress,95,73,71,67,70
T000460,CA,5,Mike_Michael_Thompson,M,D,1999,7109195747,RepThompson,95,73,73,71,72
T000462,OH,12,Patrick_J._Tiberi,M,R,2001,90452932937,TiberiPress,91,76,72,71,73
T000463,OH,10,Michael_R._Turner,M,R,2003,9275036647,RepMikeTurner,89,73,76,71,73
T000465,MA,3,Niki_S._Tsongas,F,D,2007,131079823624873,NikiInTheHouse,93,73,74,78,74
T000467,PA,5,Glenn_Thompson,M,R,2009,14463006747,CongressmanGT,91,76,76,79,77
T000468,NV,1,Dina_Titus,F,D,2009,120660834778561,RepDinaTitus,95,74,79,78,77
T000469,NY,20,Paul_Tonko,M,D,2009,30671144824,RepPaulTonko,97,75,79,89,80
T000470,CO,3,Scott_R._Tipton,M,R,2011,191428784201721,RepTipton,93,76,77,75,77
T000472,CA,41,Mark_Takano,M,D,2013,262447300551014,RepMarkTakano,95,73,77,92,79
T000473,HI,1,Mark_Takai,M,D,2015,none,RepMarkTakai,98,73,72,70,71
T000474,CA,35,Norma_Torres,F,D,2015,none,NormaJTorres,96,73,68,68,69
T000475,MI,11,Dave_Trott,M,R,2015,none,repdavetrott,95,73,68,68,69
U000031,MI,6,Fred_Stephen_Upton,M,R,1987,212027388827797,RepFredUpton,92,73,69,67,70
V000081,NY,7,Nydia_M._Velázquez,F,D,1993,8037068318,NydiaVelazquez,90,73,71,67,70
V000108,IN,1,Peter_J._Visclosky,M,D,1985,118723661514709,RepVisclosky,93,73,69,66,69
V000128,MD,8,Chris_Van Hollen,M,D,2003,109304033877,ChrisVanHollen,96,73,75,75,74
V000129,CA,21,David_G._Valadao,M,R,2013,105596689621089,RepDavidValadao,92,79,72,75,76
V000130,CA,51,Juan_Vargas,M,D,2013,176942192453747,RepJuanVargas,92,73,76,86,77
V000131,TX,33,Marc_A._Veasey,M,D,2013,394849110600016,RepVeasey,93,73,72,80,74
V000132,TX,34,Filemon_Vela,M,D,2013,510462622331477,RepFilemonVela,84,73,70,73,71
W000187,CA,43,Maxine_Waters,F,D,1991,117483585008,MaxineWaters,87,74,73,69,72
W000413,KY,1,Ed_Whitfield,M,R,1995,91115765425,RepEdWhitfield,89,73,72,68,71
W000791,OR,2,Greg_P._Walden,M,R,1999,313301365382225,RepGregWalden,90,73,71,68,70
W000795,SC,2,Joe_G._Wilson,M,R,2001,70150469414,RepJoeWilson,94,73,74,75,74
W000796,GA,3,Lynn_A._Westmoreland,M,R,2005,71389451419,RepWestmoreland,87,73,69,78,72
W000797,FL,23,Debbie_Wasserman Schultz,F,D,2005,88904724121,RepDWStweets,91,76,72,75,74
W000798,MI,7,Tim_Walberg,M,R,2007,187654104587692,RepWalberg,95,74,74,73,73
W000799,MN,1,Timothy_James_Walz,M,D,2007,None,RepTimWalz,92,73,76,78,75
W000800,VT,0,Peter_Welch,M,D,2007,72680720883,PeterWelch,92,76,83,83,81
W000804,VA,1,Robert_J._Wittman,M,R,2007,38932542633,RobWittman,93,76,74,80,76
W000806,FL,10,Daniel_Webster,M,R,2011,188572961157305,RepWebster,92,82,75,71,78
W000808,FL,24,Frederica_S._Wilson,F,D,2011,162327487151626,RepWilson,94,74,81,88,81
W000809,AR,3,Steve_Womack,M,R,2011,135898413136490,Rep_SteveWomack,95,74,74,75,75
W000810,GA,7,Rob_Woodall,M,R,2011,172573036140374,None,92,98,81,69,89
W000812,MO,2,Ann_Wagner,F,R,2013,215485388588143,RepAnnWagner,94,79,76,75,78
W000813,IN,2,Jackie_Walorski,F,R,2013,466876036704525,RepWalorski,94,76,72,75,74
W000814,TX,14,Randy_K._Weber,M,R,2013,128891177274584,TXRandy14,92,73,73,80,74
W000815,OH,2,Brad_R._Wenstrup,M,R,2013,124462944390458,RepBradWenstrup,94,73,71,73,71
W000816,TX,25,Roger_Williams,M,R,2013,322383274535068,RepRWilliams,93,76,72,72,74
W000819,NC,6,Bradley_Mark_Walker,M,R,2015,none,none,93,73,72,67,71
W000820,CA,45,Mimi_Walters,F,R,2015,none,RepMimiWalters,93,73,70,67,69
W000821,AR,4,Bruce_Westerman,M,R,2015,none,RepWesterman,96,73,72,72,72
W000822,NJ,12,Bonnie_Watson Coleman,F,D,2015,none,RepBWColeman,96,73,70,70,70
Y000033,AK,0,Don_E._Young,M,R,1973,7476269851,RepDonYoung,77,73,75,68,72
Y000062,KY,3,John_A._Yarmuth,M,D,2007,214258646163,RepJohnYarmuth,94,74,74,75,74
Y000063,KS,3,Kevin_Yoder,M,R,2011,154026694650252,RepKevinYoder,95,73,72,76,73
Y000064,IN,9,Todd_C._Young,M,R,2011,186203844738421,RepToddYoung,94,80,77,75,79
Y000065,FL,3,Ted_S._Yoho,M,R,2013,563532937006022,RepTedYoho,90,76,78,80,78
Y000066,IA,3,David_Young,M,R,2015,none,RepDavidYoung,95,73,68,68,69
Z000017,NY,1,Lee_Zeldin,M,R,2015,none,RepLeeZeldin,97,73,71,67,70
Z000018,MT,0,Ryan_Zinke,M,R,2015,none,RepRyanZinke,92,73,74,75,73
